Time        Displacement        Load
sec        mm        kN
141.9941406        1.228567096        18.34420703
142.09375        1.231505536        18.35392773
142.1933594        1.23199902        18.35189844
142.2929688        1.232806128        18.36237695
142.3925781        1.233736635        18.35688477
142.4921875        1.235533389        18.36816602
142.5917969        1.235597418        18.36383008
142.6914063        1.235424774        18.35885156
142.7910156        1.238049008        18.37537305
142.890625        1.237815246        18.3569668
142.9902344        1.238372875        18.37950391
143.0898438        1.23951165        18.39390039
143.1894531        1.242161728        18.38691211
143.2890625        1.241871505        18.39331641
143.3886719        1.243150677        18.3885625
143.4882813        1.24535826        18.40503711
143.5878906        1.245597843        18.39970313
143.6875        1.245180727        18.39601367
143.7871094        1.248502638        18.41016016
143.8867188        1.246605883        18.39519531
143.9863281        1.248290995        18.41929688
144.0859375        1.250330009        18.41709766
144.1855469        1.250994275        18.42413086
144.2851563        1.251939451        18.43827344
144.3847656        1.253496506        18.42402539
144.484375        1.252926071        18.44272852
144.5839844        1.253852621        18.43262305
144.6835938        1.255364623        18.43301172
144.7832031        1.256662654        18.43631445
144.8828125        1.257256838        18.43383984
144.9824219        1.259133685        18.44696875
145.0820313        1.259454992        18.43153516
145.1816406        1.259480836        18.4556875
145.28125        1.261907746        18.46191016
145.3808594        1.262990758        18.45142383
145.4804688        1.26282149        18.48232813
145.5800781        1.260392251        18.45305859
145.6796875        1.267671119        18.46979102
145.7792969        1.267083338        18.46679102
145.8789063        1.267937478        18.47970898
145.9785156        1.268580672        18.48119336
146.078125        1.26879313        18.47859766
146.1777344        1.269496628        18.48954297
146.2773438        1.27100246        18.49487891
146.3769531        1.272778143        18.48750195
146.4765625        1.27325824        18.50166797
146.5761719        1.273279544        18.48792188
146.6757813        1.274404        18.5054668
146.7753906        1.275486196        18.49936133
146.875        1.276215655        18.50054883
146.9746094        1.278045471        18.513875
147.0742188        1.278175041        18.50669531
147.1738281        1.278967713        18.5239668
147.2734375        1.281023491        18.51808594
147.3730469        1.281671808        18.53628906
147.4726563        1.280674129        18.53627344
147.5722656        1.28391257        18.51239063
147.671875        1.284367056        18.54042188
147.7714844        1.285675564        18.5265293
147.8710938        1.285942039        18.54332617
147.9707031        1.287636114        18.54449805
148.0703125        1.288999687        18.55361914
148.1699219        1.29142357        18.55673828
148.2695313        1.290052314        18.53476953
148.3691406        1.291159191        18.55847656
148.46875        1.292154193        18.55577344
148.5683594        1.293845708        18.55564648
148.6679688        1.294928603        18.56215039
148.7675781        1.294229878        18.56253125
148.8671875        1.296281116        18.5809668
148.9667969        1.297607902        18.57959961
149.0664063        1.298859366        18.56842578
149.1660156        1.298982184        18.5850625
149.265625        1.29980233        18.5683418
149.3652344        1.299829222        18.59282031
149.4648438        1.300268457        18.58432813
149.5644531        1.302448683        18.58423047
149.6640625        1.303026802        18.60118555
149.7636719        1.303997706        18.5812832
149.8632813        1.306467806        18.60754492
149.9628906        1.306638471        18.59720703
150.0625        1.308349892        18.60871289
150.1621094        1.307878061        18.61940234
150.2617188        1.309807645        18.61120313
150.3613281        1.309018582        18.6157793
150.4609375        1.310923602        18.60949609
150.5605469        1.311148982        18.60823047
150.6601563        1.312497421        18.62201758
150.7597656        1.313906512        18.61960742
150.859375        1.315441797        18.6400957
150.9589844        1.315020258        18.63213281
151.0585938        1.316554728        18.63121484
151.1582031        1.316459966        18.64086523
151.2578125        1.317921211        18.63537109
151.3574219        1.319845906        18.64480273
151.4570313        1.320814365        18.63247266
151.5566406        1.3220486        18.64952539
151.65625        1.322605764        18.65516602
151.7558594        1.322344062        18.64779102
151.8554688        1.324610668        18.67525586
151.9550781        1.326189726        18.65460352
152.0546875        1.325621735        18.67652539
152.1542969        1.326869824        18.66740625
152.2539063        1.328130602        18.66408789
152.3535156        1.328768674        18.68294727
152.453125        1.330538536        18.67105469
152.5527344        1.331697451        18.68047266
152.6523438        1.332493499        18.68257617
152.7519531        1.332780696        18.68911719
152.8515625        1.333286986        18.69717578
152.9511719        1.332743326        18.68011328
153.0507813        1.33597001        18.71105078
153.1503906        1.336947083        18.70160742
153.25        1.337896683        18.70231055
153.3496094        1.33844791        18.70098633
153.4492188        1.340141986        18.69318555
153.5488281        1.342212083        18.7152207
153.6484375        1.34222745        18.70299609
153.7480469        1.341621857        18.71677734
153.8476563        1.343387994        18.72774219
153.9472656        1.344891731        18.71071094
154.046875        1.346426317        18.74195898
154.1464844        1.345586032        18.71495117
154.2460938        1.34703517        18.72825195
154.3457031        1.347406302        18.72857031
154.4453125        1.348594087        18.71175977
154.5449219        1.350560109        18.75869141
154.6445313        1.352308085        18.72580469
154.7441406        1.350084087        18.74983594
154.84375        1.355049084        18.7505293
154.9433594        1.352116        18.74399609
155.0429688        1.355562243        18.76695703
155.1425781        1.355883433        18.7507793
155.2421875        1.357546775        18.76283203
155.3417969        1.358517911        18.75395117
155.4414063        1.359623973        18.75819336
155.5410156        1.358784037        18.77355664
155.640625        1.362140058        18.76384375
155.7402344        1.361947972        18.7743125
155.8398438        1.362783019        18.78376563
155.9394531        1.365645439        18.77414648
156.0390625        1.364572207        18.7955625
156.1386719        1.366011566        18.77505273
156.2382813        1.366438461        18.79191602
156.3378906        1.367509947        18.78399414
156.4375        1.369011821        18.78922266
156.5371094        1.367853954        18.80436914
156.6367188        1.372855389        18.79992578
156.7363281        1.370330807        18.80938477
156.8359375        1.372412778        18.8040332
156.9355469        1.374193118        18.81113672
157.0351563        1.374573796        18.81635742
157.1347656        1.37574668        18.8039668
157.234375        1.37461687        18.81783008
157.3339844        1.376945758        18.80619727
157.4335938        1.377717475        18.80983203
157.5332031        1.37874193        18.81708398
157.6328125        1.380227623        18.83232813
157.7324219        1.380101312        18.84271875
157.8320313        1.380624017        18.81914258
157.9316406        1.382862683        18.83506055
158.03125        1.382675022        18.84383984
158.1308594        1.384524279        18.8314375
158.2304688        1.385134878        18.84608789
158.3300781        1.387494849        18.82774609
158.4296875        1.385610085        18.84337695
158.5292969        1.389289624        18.85430273
158.6289063        1.388712204        18.84596094
158.7285156        1.390774036        18.87601172
158.828125        1.391051919        18.85222266
158.9277344        1.392866136        18.87243164
159.0273438        1.394242281        18.85865234
159.1269531        1.39495451        18.86450781
159.2265625        1.397309592        18.88122461
159.3261719        1.397268381        18.86345117
159.4257813        1.396871754        18.87904688
159.5253906        1.398610417        18.87432422
159.625        1.39865349        18.87597656
159.7246094        1.400194014        18.89399023
159.8242188        1.400746522        18.87196484
159.9238281        1.401731279        18.89983984
160.0234375        1.402921276        18.87825195
160.1230469        1.403355389        18.89427344
160.2226563        1.402480644        18.89613281
160.3222656        1.40484015        18.88997461
160.421875        1.407435164        18.91429102
160.5214844        1.407752745        18.9063418
160.6210938        1.408986165        18.91290625
160.7207031        1.409435528        18.90202539
160.8203125        1.410694094        18.89532227
160.9199219        1.4107069        18.92102148
161.0195313        1.413885737        18.90283203
161.1191406        1.414308557        18.91107813
161.21875        1.414629864        18.92316406
161.3183594        1.415436389        18.91597656
161.4179688        1.416303683        18.93986719
161.5175781        1.418172265        18.9291582
161.6171875        1.417714637        18.9380293
161.7167969        1.419125241        18.93346094
161.8164063        1.419974607        18.91655664
161.9160156        1.419348526        18.94311328
162.015625        1.422512345        18.92570508
162.1152344        1.421263791        18.94893945
162.2148438        1.425368362        18.94938086
162.3144531        1.424123999        18.94997656
162.4140625        1.425953582        18.97253906
162.5136719        1.426996081        18.95420313
162.6132813        1.428238233        18.97220703
162.7128906        1.429212163        18.95848242
162.8125        1.42569968        18.96398828
162.9121094        1.42989296        18.97017383
163.0117188        1.431081211        18.96220703
163.1113281        1.432446064        18.98343945
163.2109375        1.433400321        18.97995898
163.3105469        1.435212325        18.98531641
163.4101563        1.435344573        18.98521094
163.5097656        1.436186722        18.97680859
163.609375        1.437944826        18.99888086
163.7089844        1.436391496        18.98091602
163.8085938        1.439926447        18.98303125
163.9082031        1.438882085        18.99920117
164.0078125        1.441082102        18.98038672
164.1074219        1.442547422        19.00907617
164.2070313        1.443921705        18.99922461
164.3066406        1.444629743        19.02042188
164.40625        1.44428073        19.01143555
164.5058594        1.44596363        19.00557227
164.6054688        1.448526862        19.01568359
164.7050781        1.448269584        19.00771484
164.8046875        1.448690542        19.01749219
164.9042969        1.449530013        19.02204883
165.0039063        1.45173748        19.01934766
165.1035156        1.451465301        19.02344141
165.203125        1.452181721        19.02774805
165.3027344        1.454962534        19.0507168
165.4023438        1.454429119        19.03418555
165.5019531        1.453799778        19.0316875
165.6015625        1.457602368        19.04419727
165.7011719        1.456264872        19.02711523
165.8007813        1.456678961        19.04052344
165.9003906        1.459005987        19.03282227
166        1.460757223        19.04979883
166.0996094        1.462180284        19.06021484
166.1992188        1.461584121        19.04390625
166.2988281        1.463781111        19.07875195
166.3984375        1.462471904        19.04614063
166.4980469        1.466735266        19.06532813
166.5976563        1.465335954        19.06078516
166.6972656        1.46654062        19.06083203
166.796875        1.468114089        19.06288867
166.8964844        1.468351809        19.05973828
166.9960938        1.469292212        19.06883789
167.0957031        1.470647287        19.08006641
167.1953125        1.471722848        19.06838281
167.2949219        1.472994918        19.09474414
167.3945313        1.472413656        19.06764453
167.4941406        1.472335425        19.09813477
167.59375        1.474302495        19.08202344
167.6933594        1.477548038        19.08482227
167.7929688        1.477437443        19.09182227
167.8925781        1.479096827        19.0911875
167.9921875        1.47947052        19.09771289
168.0917969        1.480805106        19.09944727
168.1914063        1.48109463        19.09674805
168.2910156        1.484711887        19.11048633
168.390625        1.484717592        19.1015293
168.4902344        1.482952386        19.10872461
168.5898438        1.485739485        19.11086914
168.6894531        1.485290471        19.10291797
168.7890625        1.487138565        19.12081641
168.8886719        1.48907816        19.10974805
168.9882813        1.488839625        19.12829297
169.0878906        1.490621828        19.12093945
169.1875        1.491237781        19.1267793
169.2871094        1.4911748        19.13910938
169.3867188        1.491852687        19.11044336
169.4863281        1.49321463        19.14728711
169.5859375        1.494825119        19.12747852
169.6855469        1.495135948        19.13161133
169.7851563        1.496536192        19.13237109
169.8847656        1.497864374        19.13968555
169.984375        1.499426551        19.14598242
170.0839844        1.499037491        19.15019727
170.1835938        1.498900936        19.16165039
170.2832031        1.501237857        19.15333008
170.3828125        1.502938801        19.16231836
170.4824219        1.50182948        19.15792773
170.5820313        1.504213433        19.14819141
170.6816406        1.506184577        19.16654492
170.78125        1.505654654        19.16132617
170.8808594        1.507576439        19.16012695
170.9804688        1.508585992        19.18612891
171.0800781        1.509681693        19.16701563
171.1796875        1.510372618        19.18311328
171.2792969        1.51334668        19.18248047
171.3789063        1.510348986        19.16694922
171.4785156        1.51356915        19.18690625
171.578125        1.513891155        19.16974219
171.6777344        1.514759497        19.19291406
171.7773438        1.51659816        19.18310547
171.8769531        1.517166966        19.18693164
171.9765625        1.517885248        19.20639844
172.0761719        1.519258367        19.18939258
172.1757813        1.520172809        19.21061133
172.2753906        1.521279686        19.1939082
172.375        1.522991108        19.19844336
172.4746094        1.522688894        19.19635938
172.5742188        1.522903098        19.18972656
172.6738281        1.523726503        19.2096543
172.7734375        1.525985543        19.20282227
172.8730469        1.52558391        19.22218555
172.9726563        1.52805075        19.21438281
173.0722656        1.530208858        19.21284961
173.171875        1.530359383        19.23091992
173.2714844        1.531542628        19.22099805
173.3710938        1.532384893        19.23552734
173.4707031        1.532364287        19.22341406
173.5703125        1.53326185        19.21353125
173.6699219        1.533468952        19.23748047
173.7695313        1.535422518        19.23119531
173.8691406        1.534728683        19.23534375
173.96875        1.536109019        19.24174023
174.0683594        1.538399956        19.23323828
174.1679688        1.539331162        19.25740625
174.2675781        1.539831865        19.2298125
174.3671875        1.541064936        19.25622852
174.4667969        1.541694859        19.25379297
174.5664063        1.542821294        19.23930469
174.6660156        1.543795574        19.25808203
174.765625        1.543422695        19.24899023
174.8652344        1.544874045        19.25656641
174.9648438        1.544329338        19.25044336
175.0644531        1.548185828        19.269625
175.1640625        1.548956148        19.27292773
175.2636719        1.548642758        19.25329492
175.3632813        1.550156041        19.2735
175.4628906        1.550651272        19.25807422
175.5625        1.552509028        19.27337109
175.6621094        1.552213682        19.28526758
175.7617188        1.554737217        19.2699043
175.8613281        1.555271563        19.28695703
175.9609375        1.556191244        19.28358594
176.0605469        1.556683332        19.29144531
176.1601563        1.557296608        19.29137305
176.2597656        1.558479969        19.26979883
176.359375        1.560203265        19.28769336
176.4589844        1.56104099        19.27920898
176.5585938        1.561442041        19.29709766
176.6582031        1.562937978        19.29936719
176.7578125        1.563199447        19.29450977
176.8574219        1.563828089        19.30895898
176.9570313        1.565133105        19.29557031
177.0566406        1.566487248        19.32302148
177.15625        1.567891799        19.31486328
177.2558594        1.568602514        19.29868945
177.3554688        1.569027547        19.3219375
177.4550781        1.570571563        19.30184961
177.5546875        1.570527325        19.31767773
177.6542969        1.572839567        19.32046094
177.7539063        1.573487069        19.31864648
177.8535156        1.575259492        19.33239844
177.953125        1.574270893        19.3149082
178.0527344        1.575757517        19.3315625
178.1523438        1.577083138        19.32391406
178.2519531        1.578573836        19.32795898
178.3515625        1.577570336        19.3412793
178.4511719        1.581191784        19.32723828
178.5507813        1.580477925        19.34246289
178.6503906        1.581414603        19.3288457
178.75        1.58286863        19.33649609
178.8496094        1.582482946        19.36428125
178.9492188        1.584164565        19.33415039
179.0488281        1.585281221        19.35776758
179.1484375        1.586493803        19.33905859
179.2480469        1.587355509        19.34054883
179.3476563        1.588783227        19.36578125
179.4472656        1.588872401        19.34678906
179.546875        1.589043997        19.36558008
179.6464844        1.593181049        19.36136523
179.7460938        1.592765329        19.36100977
179.8457031        1.59345998        19.37244531
179.9453125        1.592779998        19.34862695
180.0449219        1.59526791        19.38201367
180.1445313        1.596166287        19.35587305
180.2441406        1.596990856        19.37529688
180.34375        1.597698545        19.37764063
180.4433594        1.598049072        19.37216406
180.5429688        1.599538722        19.39574023
180.6425781        1.599257463        19.37722852
180.7421875        1.603151206        19.39271875
180.8417969        1.603773213        19.38846484
180.9414063        1.603823388        19.37751953
181.0410156        1.605067053        19.39438477
181.140625        1.605413272        19.38591797
181.2402344        1.606573118        19.39488477
181.3398438        1.607507351        19.40056055
181.4394531        1.606662991        19.38621289
181.5390625        1.609164057        19.41445898
181.6386719        1.609508879        19.39119922
181.7382813        1.611583866        19.40675391
181.8378906        1.611896558        19.39340625
181.9375        1.612951397        19.39694336
182.0371094        1.61467283        19.41191992
182.1367188        1.61487388        19.40065039
182.2363281        1.616405789        19.42449609
182.3359375        1.618634211        19.41834961
182.4355469        1.619261457        19.42343555
182.5351563        1.616503112        19.43626758
182.6347656        1.621025614        19.41793555
182.734375        1.621747972        19.43477344
182.8339844        1.62196625        19.41454297
182.9335938        1.622643322        19.42045508
183.0332031        1.623592223        19.42801367
183.1328125        1.62454485        19.43245117
183.2324219        1.625831472        19.45992188
183.3320313        1.625944977        19.43430859
183.4316406        1.627210295        19.44396875
183.53125        1.627498656        19.44556836
183.6308594        1.630264451        19.44215039
183.7304688        1.631041872        19.45545313
183.8300781        1.628278987        19.42945898
183.9296875        1.631290419        19.45131836
184.0292969        1.633691601        19.45128906
184.1289063        1.634104643        19.45073438
184.2285156        1.637134817        19.46679688
184.328125        1.635576598        19.44643945
184.4277344        1.638770802        19.45881445
184.5273438        1.637214562        19.45792188
184.6269531        1.638602233        19.45638477
184.7265625        1.640258939        19.47022461
184.8261719        1.640619943        19.45880469
184.9257813        1.642002491        19.47816602
185.0253906        1.642758842        19.45626758
185.125        1.643998781        19.47461719
185.2246094        1.647449448        19.47951758
185.3242188        1.644557109        19.46973438
185.4238281        1.647301251        19.48884375
185.5234375        1.647377154        19.48173828
185.6230469        1.648697653        19.47913477
185.7226563        1.648918493        19.47622461
185.8222656        1.650513266        19.47730469
185.921875        1.651824336        19.48999805
186.0214844        1.653334592        19.48273633
186.1210938        1.653619925        19.49864063
186.2207031        1.654137857        19.50693164
186.3203125        1.658194466        19.48408984
186.4199219        1.655694796        19.50384961
186.5195313        1.657823683        19.49233203
186.6191406        1.658844878        19.50815234
186.71875        1.658770023        19.49235156
186.8183594        1.660746289        19.49971875
186.9179688        1.660540118        19.5178418
187.0175781        1.663366565        19.50319141
187.1171875        1.663312549        19.52486914
187.2167969        1.664791373        19.51363672
187.3164063        1.664311625        19.51000195
187.4160156        1.665279618        19.53351367
187.515625        1.667854958        19.50733008
187.6152344        1.667998265        19.52471875
187.7148438        1.668953919        19.51231055
187.8144531        1.669760561        19.52113477
187.9140625        1.670093043        19.53609375
188.0136719        1.672611688        19.53040625
188.1132813        1.676069922        19.54450195
188.2128906        1.672208775        19.53364844
188.3125        1.674482599        19.53107617
188.4121094        1.675010193        19.53264258
188.5117188        1.675459556        19.52779492
188.6113281        1.677431515        19.54925195
188.7109375        1.678426517        19.53644531
188.8105469        1.679399749        19.54343359
188.9101563        1.680324203        19.54747461
189.0097656        1.681025606        19.53604297
189.109375        1.681671944        19.55044141
189.2089844        1.682944014        19.54467773
189.3085938        1.685437514        19.55708594
189.4082031        1.685531228        19.56002344
189.5078125        1.685085124        19.54461523
189.6074219        1.686584554        19.56578906
189.7070313        1.687536133        19.54697461
189.8066406        1.688348246        19.55905273
189.90625        1.689327648        19.56537695
190.0058594        1.688502496        19.55709766
190.1054688        1.692419173        19.57827344
190.2050781        1.692769234        19.56679688
190.3046875        1.693779603        19.5809082
190.4042969        1.695254236        19.56929883
190.5039063        1.695612562        19.56555664
190.6035156        1.696272753        19.58399023
190.703125        1.697979169        19.57128516
190.8027344        1.699780812        19.58467383
190.9023438        1.698807115        19.5775957
191.0019531        1.699592452        19.56974805
191.1015625        1.701107481        19.58550781
191.2011719        1.703829155        19.58215039
191.3007813        1.703634392        19.59611914
191.4003906        1.70567946        19.59432422
191.5        1.705095172        19.59350586
191.5996094        1.70611823        19.60111133
191.6992188        1.706777024        19.57598633
191.7988281        1.703792135        19.60834375
191.8984375        1.712335972        19.61265039
191.9980469        1.710095908        19.59894531
192.0976563        1.710960874        19.60803125
192.1972656        1.71217788        19.6045918
192.296875        1.713645761        19.61404883
192.3964844        1.713820733        19.60155859
192.4960938        1.714127604        19.62459375
192.5957031        1.716704341        19.60576563
192.6953125        1.718634856        19.60170898
192.7949219        1.717116684        19.63119141
192.8945313        1.717785839        19.61607031
192.9941406        1.721920678        19.62336719
193.09375        1.718314248        19.62139453
193.1933594        1.722421381        19.62010352
193.2929688        1.722374582        19.63891797
193.3925781        1.72271987        19.62638281
193.4921875        1.723621623        19.61985352
193.5917969        1.725315698        19.63286328
193.6914063        1.72453816        19.62866992
193.7910156        1.725640963        19.63973047
193.890625        1.728954259        19.62789844
193.9902344        1.729106414        19.6449043
194.0898438        1.728865667        19.63800781
194.1894531        1.731156954        19.65250195
194.2890625        1.732584438        19.65360547
194.3886719        1.733713434        19.63580273
194.4882813        1.735380501        19.65002344
194.5878906        1.734995632        19.63967578
194.6875        1.736338483        19.6388457
194.7871094        1.735944534        19.66154688
194.8867188        1.737084356        19.64428711
194.9863281        1.739554456        19.67260156
195.0859375        1.739593688        19.66323047
195.1855469        1.740044099        19.65328906
195.2851563        1.740246429        19.65911133
195.3847656        1.742275199        19.65362695
195.484375        1.740921987        19.67718945
195.5839844        1.74620084        19.65449414
195.6835938        1.745344722        19.67555273
195.7832031        1.747245202        19.68154102
195.8828125        1.747121569        19.66942578
195.9824219        1.74867257        19.68056055
196.0820313        1.750134164        19.67181445
196.1816406        1.750174328        19.68316602
196.28125        1.75193639        19.67588867
196.3808594        1.752726501        19.66824609
196.4804688        1.754376572        19.69414063
196.5800781        1.753701363        19.68058594
196.6796875        1.754900324        19.69608789
196.7792969        1.756901853        19.68676367
196.8789063        1.758109196        19.68411719
196.9785156        1.757077989        19.6886543
197.078125        1.759242266        19.69031055
197.1777344        1.759231091        19.69885742
197.2773438        1.759985229        19.6919082
197.3769531        1.763951965        19.67949414
197.4765625        1.764842542        19.70357227
197.5761719        1.76306942        19.69093555
197.6757813        1.763938111        19.7090332
197.7753906        1.765337074        19.70316797
197.875        1.766926725        19.70885352
197.9746094        1.767604961        19.71580078
198.0742188        1.766922651        19.70741797
198.1738281        1.768961549        19.71646484
198.2734375        1.76908623        19.69613867
198.3730469        1.77099905        19.70575977
198.4726563        1.772263669        19.72574805
198.5722656        1.774103031        19.71078125
198.671875        1.77317427        19.73345508
198.7714844        1.775283366        19.71648633
198.8710938        1.775839832        19.72461914
198.9707031        1.777559752        19.72622461
199.0703125        1.778356149        19.71795508
199.1699219        1.777693746        19.73175195
199.2695313        1.778580132        19.70949609
199.3691406        1.781879924        19.73147656
199.46875        1.782261883        19.74234375
199.5683594        1.782234176        19.72616602
199.6679688        1.783754909        19.74433984
199.7675781        1.784579828        19.73462109
199.8671875        1.786244335        19.74657227
199.9667969        1.786143635        19.73662109
200.0664063        1.787539572        19.73536133
200.1660156        1.786722918        19.74520703
200.265625        1.790203271        19.73442969
200.3652344        1.791326678        19.75392188
200.4648438        1.791666262        19.7536582
200.5644531        1.792503637        19.73950391
200.6640625        1.793461852        19.76103711
200.7636719        1.79455115        19.75047656
200.8632813        1.793801086        19.75724609
200.9628906        1.795960357        19.75294336
201.0625        1.7960798        19.74831055
201.1621094        1.797621371        19.7766875
201.2617188        1.799535588        19.74579102
201.3613281        1.801484381        19.76769141
201.4609375        1.800152473        19.75602734
201.5605469        1.801524078        19.76641602
201.6601563        1.803225954        19.77327539
201.7597656        1.803197665        19.75538477
201.859375        1.804707805        19.7802832
201.9589844        1.80505123        19.76288672
202.0585938        1.805526786        19.77666406
202.1582031        1.804505591        19.76949023
202.2578125        1.809442183        19.76123047
202.3574219        1.808761735        19.77997656
202.4570313        1.810296671        19.76114258
202.5566406        1.81088876        19.7822793
202.65625        1.812352566        19.78736523
202.7558594        1.812916831        19.76975586
202.8554688        1.814550604        19.79266602
202.9550781        1.81469263        19.79211914
203.0546875        1.815848984        19.78239063
203.1542969        1.816899981        19.78625391
203.2539063        1.816849108        19.78953516
203.3535156        1.82053016        19.79797266
203.453125        1.819409779        19.79179688
203.5527344        1.820560778        19.80836523
203.6523438        1.821414917        19.79630078
203.7519531        1.823390252        19.80082227
203.8515625        1.824088744        19.80994336
203.9511719        1.825176529        19.78937891
204.0507813        1.825818326        19.80427344
204.1503906        1.826077118        19.80745313
204.25        1.828260603        19.80148633
204.3496094        1.828075969        19.81605469
204.4492188        1.828940935        19.79477539
204.5488281        1.831436064        19.82932422
204.6484375        1.831922214        19.8150625
204.7480469        1.83358707        19.8252832
204.8476563        1.833030256        19.82987305
204.9472656        1.833512913        19.80224414
205.046875        1.835307688        19.81657227
205.1464844        1.835282193        19.81055469
205.2460938        1.836167765        19.82722266
205.3457031        1.83589966        19.81831641
205.4453125        1.840355108        19.81826563
205.5449219        1.839320408        19.83886719
205.6445313        1.841014135        19.82299609
205.7441406        1.841769088        19.83502539
205.84375        1.842868514        19.82804688
205.9433594        1.844364218        19.82094922
206.0429688        1.842947211        19.84413867
206.1425781        1.843479229        19.8215
206.2421875        1.847804058        19.84092773
206.3417969        1.84735877        19.84920313
206.4414063        1.849439228        19.84008203
206.5410156        1.850131783        19.86020313
206.640625        1.850867178        19.83474609
206.7402344        1.85134192        19.84465625
206.8398438        1.852902817        19.84086719
206.9394531        1.852920395        19.83448828
207.0390625        1.8545856        19.85601953
207.1386719        1.855495269        19.84233789
207.2382813        1.856270712        19.85163867
207.3378906        1.855284325        19.8411543
207.4375        1.857038005        19.84742773
207.5371094        1.858680742        19.86625195
207.6367188        1.860683435        19.84354688
207.7363281        1.861240249        19.85585938
207.8359375        1.861445373        19.85142969
207.9355469        1.861627446        19.85271289
208.0351563        1.862283447        19.86839844
208.1347656        1.863557496        19.87033008
208.234375        1.865921542        19.87675
208.3339844        1.866349485        19.86672266
208.4335938        1.868367079        19.87744727
208.5332031        1.869486761        19.87832227
208.6328125        1.869809115        19.86734375
208.7324219        1.870246488        19.8739043
208.8320313        1.872640452        19.8687207
208.9316406        1.873389469        19.88657422
209.03125        1.873452333        19.87292969
209.1308594        1.874606474        19.87913672
209.2304688        1.874231268        19.88919141
209.3300781        1.873774105        19.89583594
209.4296875        1.87712058        19.88514453
209.5292969        1.877207891        19.8882793
209.6289063        1.878930838        19.87080859
209.7285156        1.879993244        19.88404883
209.828125        1.881229226        19.88134961
209.9277344        1.8829162        19.89933203
210.0273438        1.883055898        19.89168555
210.1269531        1.88772066        19.90306641
210.2265625        1.884903526        19.90857031
210.3261719        1.886734739        19.89192188
210.4257813        1.886796788        19.90608789
210.5253906        1.887751743        19.90658203
210.625        1.889100531        19.89394141
210.7246094        1.89028203        19.91751172
210.8242188        1.890083542        19.89343359
210.9238281        1.892149798        19.92330664
211.0234375        1.892047701        19.90956836
211.1230469        1.892247237        19.91057227
211.2226563        1.894292538        19.91257617
211.3222656        1.895277761        19.90308008
211.421875        1.898017363        19.91918555
211.5214844        1.897253445        19.89678711
211.6210938        1.898648683        19.91491797
211.7207031        1.89903297        19.9143457
211.8203125        1.900862204        19.91694727
211.9199219        1.900523319        19.93907813
212.0195313        1.902182237        19.91158008
212.1191406        1.902692253        19.92704102
212.21875        1.904793782        19.91779297
212.3183594        1.905035926        19.92796484
212.4179688        1.907029655        19.9497168
212.5175781        1.906275866        19.90883203
212.6171875        1.906408113        19.93686914
212.7167969        1.906826277        19.92142188
212.8164063        1.910112216        19.92457813
212.9160156        1.911569387        19.94946094
213.015625        1.911647152        19.92474805
213.1152344        1.912341104        19.94692773
213.2148438        1.914677327        19.94568164
213.3144531        1.914228429        19.93085352
213.4140625        1.913526328        19.94526758
213.5136719        1.916763489        19.9301875
213.6132813        1.91791798        19.94848828
213.7128906        1.91776664        19.93461914
213.8125        1.920218696        19.95166992
213.9121094        1.92033709        19.96397656
214.0117188        1.920724637        19.94540039
214.1113281        1.922602183        19.96788477
214.2109375        1.922904747        19.94348633
214.3105469        1.924620592        19.94469336
214.4101563        1.92486064        19.96523438
214.5097656        1.926694764        19.94913281
214.609375        1.926858444        19.96323047
214.7089844        1.929459046        19.9476543
214.8085938        1.932076528        19.96683984
214.9082031        1.929069287        19.96879297
215.0078125        1.931208302        19.97214648
215.1074219        1.932974905        19.9636543
215.2070313        1.931937644        19.95845898
215.3066406        1.933972468        19.96326758
215.40625        1.932698302        19.96530664
215.5058594        1.937157707        19.96488867
215.6054688        1.93673349        19.98755273
215.7050781        1.937835128        19.97106641
215.8046875        1.938454108        19.98487891
215.9042969        1.93856121        19.97672852
216.0039063        1.939670765        19.96561523
216.1035156        1.941267867        19.98611914
216.203125        1.941656228        19.96794336
216.3027344        1.942751929        19.98270508
216.4023438        1.942732022        19.97929688
216.5019531        1.944459742        19.98301953
216.6015625        1.94541167        19.9927168
216.7011719        1.946251956        19.99167773
216.8007813        1.94976863        20.00702734
216.9003906        1.948617515        19.98221484
217        1.949603902        20.001875
217.0996094        1.950666541        20.00334961
217.1992188        1.95109169        19.98670313
217.2988281        1.952674822        20.0010625
217.3984375        1.954894047        19.99029688
217.4980469        1.953655621        19.99884766
217.5976563        1.954674022        20.00524414
217.6972656        1.955146668        19.99395898
217.796875        1.958270092        20.0162793
217.8964844        1.958126202        19.98951758
217.9960938        1.959707821        20.00631836
218.0957031        1.959657297        19.99724805
218.1953125        1.96191296        20.00306055
218.2949219        1.961736241        20.01179102
218.3945313        1.9618324        20.00016016
218.4941406        1.964400988        20.01850977
218.59375        1.964661991        20.02258984
218.6933594        1.967486925        20.00962695
218.7929688        1.967823133        20.02971875
218.8925781        1.969067845        20.00568555
218.9921875        1.968443161        20.02465234
219.0917969        1.968977274        20.00416211
219.1914063        1.971128164        20.00635547
219.2910156        1.973008737        20.0308457
219.390625        1.973788487        20.00386523
219.4902344        1.975435764        20.02926758
219.5898438        1.977150794        20.02418945
219.6894531        1.974022016        20.02607617
219.7890625        1.975612016        20.04185938
219.8886719        1.979548484        20.02133789
